'/4SpD2kESBSnNoPCO+MCtV6QZCP+9iISUVDVXGLX+qI=','ocp_io','2016-04-25 09:15:50'::timestamp,'2016-04-25 19:11:49'::timestamp,'A-132-0-030','A-132-0-073'
'Xw+zVF2/zL7Sn5A/KgdunE7KqIYOgjN0MbvjoLUeCrs=','citg','2016-04-25 14:44:04'::timestamp,'2016-04-25 15:41:02'::timestamp,'A-23-0-035','A-23-0-035'
'Xw+zVF2/zL7Sn5A/KgdunE7KqIYOgjN0MbvjoLUeCrs=','citg','2016-04-25 16:13:01'::timestamp,'2016-04-25 17:55:56'::timestamp,'A-23-0-035','A-23-0-004'
'Xw+zVF2/zL7Sn5A/KgdunE7KqIYOgjN0MbvjoLUeCrs=','world','2016-04-25 18:01:01'::timestamp,'2016-04-26 08:35:01'::timestamp,'None','None'
'Xw+zVF2/zL7Sn5A/KgdunE7KqIYOgjN0MbvjoLUeCrs=','citg','2016-04-26 08:35:01'::timestamp,'2016-04-26 09:57:24'::timestamp,'A-23-0-079','A-23-0-035'
'Xw+zVF2/zL7Sn5A/KgdunE7KqIYOgjN0MbvjoLUeCrs=','citg','2016-04-26 10:28:45'::timestamp,'2016-04-26 12:08:16'::timestamp,'A-23-0-035','A-23-0-035'
'Xw+zVF2/zL7Sn5A/KgdunE7KqIYOgjN0MbvjoLUeCrs=','citg','2016-04-26 12:49:00'::timestamp,'2016-04-26 18:17:23'::timestamp,'A-23-0-044','A-23-0-029'
'J6pKXM/p9w0X2gysI6Dr4LNAMkx+DthhWGTH6ER0gD0=','ocp_io','2016-04-25 12:32:27'::timestamp,'2016-04-25 13:29:54'::timestamp,'A-132-0-134','A-132-0-018'
'4XuXsHSvivSqhw4ZTJSCGPAA4PPT8bpFZjT1/WaBX+8=','cultureel_centrum','2016-04-25 08:24:51'::timestamp,'2016-04-25 15:05:03'::timestamp,'A-38-0-015','A-38-0-022'
'n6PuNkfCxhbHzxqT7awNZT8oNbLuRGViMLU4OQTYw8Y=','world','2016-04-25 17:50:51'::timestamp,'2016-04-26 10:33:57'::timestamp,'None','None'
'n6PuNkfCxhbHzxqT7awNZT8oNbLuRGViMLU4OQTYw8Y=','ewi_lb','2016-04-25 10:21:53'::timestamp,'2016-04-25 17:50:51'::timestamp,'A-36-0-116','A-36-0-115'
'n6PuNkfCxhbHzxqT7awNZT8oNbLuRGViMLU4OQTYw8Y=','ewi_lb','2016-04-26 10:33:57'::timestamp,'2016-04-26 13:30:50'::timestamp,'A-36-0-116','A-36-0-116'
'n6PuNkfCxhbHzxqT7awNZT8oNbLuRGViMLU4OQTYw8Y=','ewi_lb','2016-04-26 13:51:41'::timestamp,'2016-04-26 17:41:46'::timestamp,'A-36-0-116','A-36-0-116'
'GXz7vkIDYn/enqf3wagSIuJMDcmXinW5tSgMG4OLMXg=','drebbelweg','2016-04-26 08:45:08'::timestamp,'2016-04-26 12:48:47'::timestamp,'A-35-0-001','A-35-0-001'
'GxbSaFaK8Jr4oeyRZQ0iW0KXVdNnO59MXG9+RCaViDI=','tnw_dct','2016-04-26 08:45:08'::timestamp,'2016-04-26 09:05:34'::timestamp,'A-12-0-046','A-12-0-046'
'fhYL/I/NBphG5KA8Lq9UheGvJYxgvZANJ46K7hblyrU=','world','2016-04-25 13:03:34'::timestamp,'2016-04-26 12:49:00'::timestamp,'None','None'
'fhYL/I/NBphG5KA8Lq9UheGvJYxgvZANJ46K7hblyrU=','ewi_hb','2016-04-25 12:11:20'::timestamp,'2016-04-25 13:03:34'::timestamp,'A-36-0-024','A-36-0-024'
'fhYL/I/NBphG5KA8Lq9UheGvJYxgvZANJ46K7hblyrU=','ewi_hb','2016-04-26 12:49:00'::timestamp,'2016-04-26 13:46:05'::timestamp,'A-36-0-023','A-36-0-027'
'Eo6PEkLmtFQ+lMTIb4y41H+3NMvsU2lE8Ian2S9d7pY=','ocp_io','2016-04-26 08:14:52'::timestamp,'2016-04-26 14:17:55'::timestamp,'A-132-0-112','A-132-0-009'
'Eo6PEkLmtFQ+lMTIb4y41H+3NMvsU2lE8Ian2S9d7pY=','ocp_io','2016-04-26 14:39:38'::timestamp,'2016-04-26 17:05:53'::timestamp,'A-132-0-056','A-132-0-056'
'6fT/HA1RRKCwJgeifyU83S6wQ1550Up32IZDkVdo4mA=','drebbelweg','2016-04-26 09:41:59'::timestamp,'2016-04-26 12:48:47'::timestamp,'A-35-0-001','A-35-0-001'
'6fT/HA1RRKCwJgeifyU83S6wQ1550Up32IZDkVdo4mA=','ewi_hb','2016-04-26 12:49:00'::timestamp,'2016-04-26 13:31:06'::timestamp,'A-36-0-034','A-36-0-034'
'2WcPUb50gzaP4IjLHKXk9ihL0i5QFzOSvv4H7LPZkLQ=','ocp_io','2016-04-26 08:55:19'::timestamp,'2016-04-26 10:18:11'::timestamp,'A-132-0-062','A-132-0-033'
'2WcPUb50gzaP4IjLHKXk9ihL0i5QFzOSvv4H7LPZkLQ=','world','2016-04-26 11:42:02'::timestamp,'2016-04-26 12:49:00'::timestamp,'None','None'
'2WcPUb50gzaP4IjLHKXk9ihL0i5QFzOSvv4H7LPZkLQ=','ocp_io','2016-04-26 11:00:17'::timestamp,'2016-04-26 11:42:02'::timestamp,'A-132-0-062','A-132-0-062'
'2WcPUb50gzaP4IjLHKXk9ihL0i5QFzOSvv4H7LPZkLQ=','ocp_io','2016-04-26 12:49:00'::timestamp,'2016-04-26 14:23:10'::timestamp,'A-132-0-029','A-132-0-083'
'2WcPUb50gzaP4IjLHKXk9ihL0i5QFzOSvv4H7LPZkLQ=','ocp_io','2016-04-26 15:11:23'::timestamp,'2016-04-26 16:03:51'::timestamp,'A-132-0-031','A-132-0-040'
'2WcPUb50gzaP4IjLHKXk9ihL0i5QFzOSvv4H7LPZkLQ=','ocp_io','2016-04-26 16:24:28'::timestamp,'2016-04-26 19:02:53'::timestamp,'A-132-0-090','A-132-0-062'
'ffrL6fbi9n8NgJfQnUMlU9RVKjpORpWYfWrMp0i9qeQ=','bk_city','2016-04-25 09:10:43'::timestamp,'2016-04-25 10:57:44'::timestamp,'A-08-D-203','A-08-D-203'
'ffrL6fbi9n8NgJfQnUMlU9RVKjpORpWYfWrMp0i9qeQ=','world','2016-04-25 17:35:32'::timestamp,'2016-04-26 09:21:19'::timestamp,'None','None'
'ffrL6fbi9n8NgJfQnUMlU9RVKjpORpWYfWrMp0i9qeQ=','bk_city','2016-04-25 11:55:30'::timestamp,'2016-04-25 17:35:32'::timestamp,'A-08-D-203','A-08-D-202'
'ffrL6fbi9n8NgJfQnUMlU9RVKjpORpWYfWrMp0i9qeQ=','world','2016-04-26 09:31:30'::timestamp,'2016-04-26 10:39:16'::timestamp,'None','None'
'ffrL6fbi9n8NgJfQnUMlU9RVKjpORpWYfWrMp0i9qeQ=','bk_city','2016-04-26 10:39:16'::timestamp,'2016-04-26 11:36:46'::timestamp,'A-08-D-203','A-08-D-203'
'1hHNHJ3rY5Y5UwPnq+xoao2bSxKAjCGXMFy/zPs1CwU=','world','2016-04-25 13:08:48'::timestamp,'2016-04-25 16:33:47'::timestamp,'None','None'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','world','2016-04-25 08:50:04'::timestamp,'2016-04-25 10:27:04'::timestamp,'None','None'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','ewi_hb','2016-04-25 08:29:53'::timestamp,'2016-04-25 08:50:04'::timestamp,'A-36-0-042','A-36-0-028'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','ewi_hb','2016-04-25 10:27:04'::timestamp,'2016-04-25 14:11:43'::timestamp,'A-36-0-028','A-36-0-042'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','world','2016-04-25 16:33:37'::timestamp,'2016-04-26 09:05:41'::timestamp,'None','None'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','ewi_hb','2016-04-25 15:00:03'::timestamp,'2016-04-25 16:33:37'::timestamp,'A-36-0-042','A-36-0-042'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','world','2016-04-26 09:15:51'::timestamp,'2016-04-26 10:23:33'::timestamp,'None','None'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','ewi_hb','2016-04-26 10:23:33'::timestamp,'2016-04-26 11:21:13'::timestamp,'A-36-0-042','A-36-0-042'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','world','2016-04-26 13:25:37'::timestamp,'2016-04-26 15:37:49'::timestamp,'None','None'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','ewi_hb','2016-04-26 12:13:47'::timestamp,'2016-04-26 13:25:37'::timestamp,'A-36-0-042','A-36-0-042'
'r4tMzBWvTgmnIny18D3nOlBcr+/Pwr6JRQatUL2jrUM=','ewi_hb','2016-04-26 15:37:49'::timestamp,'2016-04-26 15:53:23'::timestamp,'A-36-0-042','A-36-0-042'
'Nv9UO6oDHoJq494ljlldy8Ucd5Bg4Dg5OpMAftXy1i0=','world','2016-04-25 12:05:46'::timestamp,'2016-04-25 13:35:11'::timestamp,'None','None'
'Nv9UO6oDHoJq494ljlldy8Ucd5Bg4Dg5OpMAftXy1i0=','ewi_hb','2016-04-25 09:10:43'::timestamp,'2016-04-25 12:05:46'::timestamp,'A-36-0-027','A-36-0-027'
'Nv9UO6oDHoJq494ljlldy8Ucd5Bg4Dg5OpMAftXy1i0=','world','2016-04-25 17:20:17'::timestamp,'2016-04-26 09:26:28'::timestamp,'None','None'
'Nv9UO6oDHoJq494ljlldy8Ucd5Bg4Dg5OpMAftXy1i0=','ewi_hb','2016-04-25 13:35:11'::timestamp,'2016-04-25 17:20:17'::timestamp,'A-36-0-059','A-36-0-011'
'Nv9UO6oDHoJq494ljlldy8Ucd5Bg4Dg5OpMAftXy1i0=','ewi_hb','2016-04-26 09:26:28'::timestamp,'2016-04-26 12:13:47'::timestamp,'A-36-0-040','A-36-0-013'
'Nv9UO6oDHoJq494ljlldy8Ucd5Bg4Dg5OpMAftXy1i0=','ewi_hb','2016-04-26 13:04:58'::timestamp,'2016-04-26 16:34:53'::timestamp,'A-36-0-040','A-36-0-011'
'a+1p4QewabTvK0N2A15FWj1jSo/jOSOdwFUNlZelZGc=','ocp_me','2016-04-25 14:49:19'::timestamp,'2016-04-25 15:41:28'::timestamp,'A-134-0-054','A-134-0-054'
'BamsSFkzyiahKj5QIjeDbzngfzWDrUQJkIqZi3SoA9U=','ocp_io','2016-04-25 08:50:09'::timestamp,'2016-04-25 12:11:20'::timestamp,'A-132-0-074','A-132-0-034'
'BamsSFkzyiahKj5QIjeDbzngfzWDrUQJkIqZi3SoA9U=','world','2016-04-25 12:21:39'::timestamp,'2016-04-25 18:41:34'::timestamp,'None','None'
'BamsSFkzyiahKj5QIjeDbzngfzWDrUQJkIqZi3SoA9U=','world','2016-04-25 18:46:34'::timestamp,'2016-04-26 11:15:59'::timestamp,'None','None'
'BamsSFkzyiahKj5QIjeDbzngfzWDrUQJkIqZi3SoA9U=','world','2016-04-26 11:21:12'::timestamp,'2016-04-26 13:25:51'::timestamp,'None','None'
'BamsSFkzyiahKj5QIjeDbzngfzWDrUQJkIqZi3SoA9U=','ocp_io','2016-04-26 13:25:51'::timestamp,'2016-04-26 13:46:06'::timestamp,'A-132-0-029','A-132-0-029'
'BamsSFkzyiahKj5QIjeDbzngfzWDrUQJkIqZi3SoA9U=','tbm','2016-04-26 14:07:39'::timestamp,'2016-04-26 15:43:04'::timestamp,'A-31-0-017','A-31-0-017'
'BamsSFkzyiahKj5QIjeDbzngfzWDrUQJkIqZi3SoA9U=','ocp_io','2016-04-26 15:43:05'::timestamp,'2016-04-26 17:16:13'::timestamp,'A-132-0-034','A-132-0-023'
'XKYtTPMpywzU6+1M+07A2O3SN+cJBCov8b0vB5v0pS8=','ewi_hb','2016-04-26 09:52:21'::timestamp,'2016-04-26 13:25:51'::timestamp,'A-36-0-064','A-36-0-064'
'dQW6ygBDg24MfC4j6287HRWMTzKWaCp++TsIlQFQulY=','aula','2016-04-25 12:11:20'::timestamp,'2016-04-25 12:37:40'::timestamp,'A-20-0-010','A-20-0-010'
'dQW6ygBDg24MfC4j6287HRWMTzKWaCp++TsIlQFQulY=','btud','2016-04-25 12:37:41'::timestamp,'2016-04-25 12:53:21'::timestamp,'A-21-0-060','A-21-0-060'
'dQW6ygBDg24MfC4j6287HRWMTzKWaCp++TsIlQFQulY=','world','2016-04-25 18:56:39'::timestamp,'2016-04-26 09:57:33'::timestamp,'None','None'
'dQW6ygBDg24MfC4j6287HRWMTzKWaCp++TsIlQFQulY=','tnw_tn','2016-04-25 12:58:34'::timestamp,'2016-04-25 18:56:39'::timestamp,'A-22-0-050','A-22-0-122'
'dQW6ygBDg24MfC4j6287HRWMTzKWaCp++TsIlQFQulY=','tnw_tn','2016-04-26 09:57:33'::timestamp,'2016-04-26 18:57:50'::timestamp,'A-22-0-015','A-22-0-014'
'huXFM79fm7M93FLZh1JnqSb2xRRwXvl1ayZY/MgEGxE=','btud','2016-04-25 12:16:39'::timestamp,'2016-04-25 13:35:10'::timestamp,'A-21-0-061','A-21-0-026'
'huXFM79fm7M93FLZh1JnqSb2xRRwXvl1ayZY/MgEGxE=','tnw_dct','2016-04-25 13:40:24'::timestamp,'2016-04-25 21:37:41'::timestamp,'A-12-0-043','A-12-0-043'
'huXFM79fm7M93FLZh1JnqSb2xRRwXvl1ayZY/MgEGxE=','world','2016-04-25 21:47:43'::timestamp,'2016-04-26 11:58:01'::timestamp,'None','None'
'huXFM79fm7M93FLZh1JnqSb2xRRwXvl1ayZY/MgEGxE=','tnw_dct','2016-04-26 11:58:01'::timestamp,'2016-04-26 21:13:36'::timestamp,'A-12-0-008','A-12-0-042'
'QCfmoplNSrV/DGdPnxNWV1rFssYPFLqJgJCgled1pyY=','tnw_tn','2016-04-26 12:13:47'::timestamp,'2016-04-26 12:48:47'::timestamp,'A-22-0-106','A-22-0-106'
'9aKVmRMDAPjZffsDa87tbsQxS6OCp7BWiJEOU9s7Imw=','world','2016-04-25 17:15:02'::timestamp,'2016-04-26 08:50:13'::timestamp,'None','None'
'9aKVmRMDAPjZffsDa87tbsQxS6OCp7BWiJEOU9s7Imw=','tbm','2016-04-25 12:37:41'::timestamp,'2016-04-25 17:15:02'::timestamp,'A-31-0-019','A-31-0-002'
'9aKVmRMDAPjZffsDa87tbsQxS6OCp7BWiJEOU9s7Imw=','tbm','2016-04-26 08:50:13'::timestamp,'2016-04-26 10:39:04'::timestamp,'A-31-0-013','A-31-0-013'
'9aKVmRMDAPjZffsDa87tbsQxS6OCp7BWiJEOU9s7Imw=','tbm','2016-04-26 11:15:59'::timestamp,'2016-04-26 12:49:00'::timestamp,'A-31-0-043','A-31-0-019'
'QyDUURhgDYl+ebkUlbz78iW+VdWVJnbIf33wdeV40Gw=','world','2016-04-26 13:46:05'::timestamp,'2016-04-26 17:41:54'::timestamp,'None','None'
'QyDUURhgDYl+ebkUlbz78iW+VdWVJnbIf33wdeV40Gw=','drebbelweg','2016-04-26 08:50:13'::timestamp,'2016-04-26 13:46:05'::timestamp,'A-35-0-003','A-35-0-003'
'QyDUURhgDYl+ebkUlbz78iW+VdWVJnbIf33wdeV40Gw=','ewi_hb','2016-04-26 17:41:54'::timestamp,'2016-04-26 20:43:28'::timestamp,'A-36-0-025','A-36-0-027'
'Ftm41Gc82L5CX/sw8JY9nPVnHtnVvK5D8S+NdrtchBo=','ocp_me','2016-04-26 10:39:16'::timestamp,'2016-04-26 14:49:58'::timestamp,'A-134-0-037','A-134-0-037'
'sPAY2bQpylYi5YVU6qBPh7jrmnZDk/E1ETXt8HjoBYE=','citg','2016-04-25 10:57:57'::timestamp,'2016-04-25 12:21:39'::timestamp,'A-23-0-066','A-23-0-066'
'sPAY2bQpylYi5YVU6qBPh7jrmnZDk/E1ETXt8HjoBYE=','world','2016-04-25 21:02:29'::timestamp,'2016-04-26 02:53:34'::timestamp,'None','None'
'sPAY2bQpylYi5YVU6qBPh7jrmnZDk/E1ETXt8HjoBYE=','citg','2016-04-25 13:03:48'::timestamp,'2016-04-25 21:02:29'::timestamp,'A-23-0-066','A-23-0-066'
'sPAY2bQpylYi5YVU6qBPh7jrmnZDk/E1ETXt8HjoBYE=','world','2016-04-26 02:58:34'::timestamp,'2016-04-26 10:33:57'::timestamp,'None','None'
'sPAY2bQpylYi5YVU6qBPh7jrmnZDk/E1ETXt8HjoBYE=','citg','2016-04-26 10:33:57'::timestamp,'2016-04-26 10:49:48'::timestamp,'A-23-0-066','A-23-0-066'
'vhDNti2huHonaw84PzGOPU7WO22dQUuZIX8n2fRVGeU=','world','2016-04-25 23:36:30'::timestamp,'2016-04-26 05:33:57'::timestamp,'None','None'
'vhDNti2huHonaw84PzGOPU7WO22dQUuZIX8n2fRVGeU=','tnw_tn','2016-04-25 13:14:14'::timestamp,'2016-04-25 23:36:30'::timestamp,'A-22-0-098','A-22-0-098'
'vhDNti2huHonaw84PzGOPU7WO22dQUuZIX8n2fRVGeU=','tnw_tn','2016-04-26 05:33:57'::timestamp,'2016-04-26 08:45:07'::timestamp,'A-22-0-058','A-22-0-058'
'13BGfM8LXGv0nh3HdYGaQUKE60uSRieeS2FBpjclHjQ=','ewi_lb','2016-04-25 13:45:39'::timestamp,'2016-04-25 15:15:36'::timestamp,'A-36-0-101','A-36-0-122'
'13BGfM8LXGv0nh3HdYGaQUKE60uSRieeS2FBpjclHjQ=','btud','2016-04-25 15:41:28'::timestamp,'2016-04-25 18:46:36'::timestamp,'A-21-0-062','A-21-0-062'
'13BGfM8LXGv0nh3HdYGaQUKE60uSRieeS2FBpjclHjQ=','btud','2016-04-25 19:06:47'::timestamp,'2016-04-25 19:21:52'::timestamp,'A-21-0-003','A-21-0-002'
'hfe/Uhg6GWWfjv/46fYDKRrCCswiOnKoxkK/XNttD0Q=','ewi_hb','2016-04-25 08:19:49'::timestamp,'2016-04-25 17:35:38'::timestamp,'A-36-0-027','A-36-0-007'
'hfe/Uhg6GWWfjv/46fYDKRrCCswiOnKoxkK/XNttD0Q=','world','2016-04-25 17:40:39'::timestamp,'2016-04-26 08:24:56'::timestamp,'None','None'
'hfe/Uhg6GWWfjv/46fYDKRrCCswiOnKoxkK/XNttD0Q=','ewi_hb','2016-04-26 08:24:56'::timestamp,'2016-04-26 12:49:00'::timestamp,'A-36-0-038','A-36-0-034'
'hfe/Uhg6GWWfjv/46fYDKRrCCswiOnKoxkK/XNttD0Q=','ewi_lb','2016-04-26 12:49:00'::timestamp,'2016-04-26 13:31:05'::timestamp,'A-36-0-137','A-36-0-137'
'hfe/Uhg6GWWfjv/46fYDKRrCCswiOnKoxkK/XNttD0Q=','ewi_hb','2016-04-26 13:31:06'::timestamp,'2016-04-26 16:04:05'::timestamp,'A-36-0-007','A-36-0-064'
'2K5pdspIZ/G8xamPV8auOWHdAbVMWzOTHdIJK+d9FEg=','world','2016-04-25 17:15:02'::timestamp,'2016-04-26 10:55:03'::timestamp,'None','None'
'2K5pdspIZ/G8xamPV8auOWHdAbVMWzOTHdIJK+d9FEg=','citg','2016-04-25 15:41:28'::timestamp,'2016-04-25 17:15:02'::timestamp,'A-23-0-001','A-23-0-003'
'2K5pdspIZ/G8xamPV8auOWHdAbVMWzOTHdIJK+d9FEg=','btud','2016-04-26 10:55:03'::timestamp,'2016-04-26 11:58:01'::timestamp,'A-21-0-007','A-21-0-007'
